customer_id,age,city,employment_type,monthly_income,credit_score,product,loan_amount,tenure_months,interest_rate,emi,disbursement_date,days_past_due,default_flag
CUST106193,24,Delhi,Salaried,32957,763,Personal Loan,201255,36,16.73,7148.28,2023-12-04,0,0
CUST106194,47,Lucknow,Salaried,35000,711,Home Loan,1540799,300,8.99,12919.78,2023-10-27,30,0
CUST106195,29,Hyderabad,Salaried,51163,835,Home Loan,1188192,300,9.61,10472.19,2023-01-05,0,0
CUST106196,27,Delhi,Business Owner,50188,684,Business Loan,307105,36,12.63,10292.94,2024-10-07,0,0
CUST106197,53,Jaipur,Salaried,57518,648,Business Loan,747729,60,11.51,16448.26,2024-05-27,215,1
CUST106198,37,Mumbai,Business Owner,30231,745,Gold Loan,149043,24,9.2,6822.68,2024-01-30,0,0
CUST106199,31,Kolkata,Self-Employed,51914,647,Home Loan,1861276,300,10.36,17388.05,2023-05-12,7,0
CUST106200,46,Lucknow,Salaried,95811,735,Business Loan,381753,36,14.29,13101.25,2024-11-14,0,0
CUST106201,49,Kolkata,Salaried,20000,721,Vehicle Loan,152161,24,12.84,7222.58,2023-03-06,0,0
CUST106202,39,Chennai,Salaried,47045,830,Personal Loan,416156,24,17.12,20599.7,2024-05-21,0,0
CUST106203,24,Jaipur,Salaried,316290,554,Personal Loan,284747,12,15.19,25726.32,2024-07-02,0,0
CUST106204,45,Ahmedabad,Salaried,49967,661,Business Loan,323967,24,12.93,15391.33,2024-06-13,0,0
CUST106205,33,Mumbai,Self-Employed,103401,669,Home Loan,2061418,120,11.04,28442.73,2024-05-26,0,0
CUST106206,40,Jaipur,Salaried,78631,593,Personal Loan,535984,36,14.76,18517.13,2023-12-10,0,0
CUST106207,33,Pune,Salaried,94003,666,Business Loan,437922,12,15.33,39594.32,2024-10-29,166,1
CUST106208,42,Lucknow,Business Owner,47743,650,Home Loan,1233325,120,9.46,15931.93,2024-04-25,0,0
CUST106209,30,Kolkata,Salaried,44518,721,Home Loan,853188,120,9.47,11026.04,2023-06-11,0,0
CUST106210,26,Ahmedabad,Self-Employed,49292,748,Home Loan,1555554,300,9.16,13225.01,2024-01-20,0,0
CUST106211,37,Chennai,Business Owner,95460,674,Gold Loan,440725,24,12.16,20779.4,2024-01-20,0,0
CUST106212,55,Lucknow,Salaried,44218,519,Personal Loan,304878,36,14.72,10526.94,2023-05-27,15,0
CUST106213,28,Kolkata,Self-Employed,98092,783,Gold Loan,309634,18,9.73,18557.24,2023-01-02,0,0
CUST106214,51,Hyderabad,Salaried,36006,808,Gold Loan,96298,12,11.66,8540.65,2023-06-03,0,0
CUST106215,40,Bengaluru,Self-Employed,35000,673,Home Loan,1330808,300,11.01,13053.05,2024-08-05,0,0
CUST106216,26,Lucknow,Business Owner,28859,730,Personal Loan,68736,12,12.0,6107.11,2023-10-30,0,0
CUST106217,28,Delhi,Salaried,54770,640,Business Loan,310159,36,12.92,10438.54,2024-08-29,0,0
CUST106218,52,Delhi,Business Owner,56508,416,Business Loan,141599,12,15.88,12839.36,2023-06-02,1,0
CUST106219,22,Kolkata,Self-Employed,52397,670,Business Loan,335416,24,11.26,15673.53,2023-07-30,0,0
CUST106220,37,Mumbai,Salaried,54694,658,Vehicle Loan,634086,48,10.28,16167.46,2023-04-21,152,1
CUST106221,52,Hyderabad,Salaried,23106,660,Gold Loan,67249,24,9.87,3099.17,2023-03-23,0,0
CUST106222,45,Ahmedabad,Salaried,35000,780,Home Loan,1089634,120,9.01,13808.92,2023-06-21,0,0
CUST106223,51,Pune,Salaried,110544,641,Personal Loan,369407,12,12.61,32926.87,2024-04-30,0,0
CUST106224,47,Kolkata,Self-Employed,45820,607,Gold Loan,304181,24,10.4,14092.63,2024-06-12,0,0
CUST106225,39,Kolkata,Salaried,49430,698,Home Loan,1692051,240,11.49,18032.88,2024-10-22,30,0
CUST106226,35,Ahmedabad,Salaried,44996,674,Business Loan,174381,12,11.84,15480.49,2024-10-20,279,1
CUST106227,48,Bengaluru,Self-Employed,46923,571,Personal Loan,92047,12,16.56,8375.92,2023-09-14,154,1
CUST106228,37,Mumbai,Self-Employed,148302,859,Business Loan,1454951,36,12.13,48415.58,2024-08-29,0,0
CUST106229,43,Lucknow,Self-Employed,75535,712,Gold Loan,107052,24,10.65,4972.08,2023-04-18,278,1
CUST106230,28,Jaipur,Business Owner,44120,715,Gold Loan,268062,18,10.19,16122.48,2023-11-21,0,0
CUST106231,39,Ahmedabad,Salaried,57956,792,Vehicle Loan,316995,24,11.39,14831.91,2023-06-15,1,0
CUST106232,57,Pune,Self-Employed,37668,521,Personal Loan,127947,48,12.97,3430.59,2024-03-01,0,0
CUST106233,31,Lucknow,Salaried,51011,789,Vehicle Loan,332360,24,10.11,15353.61,2024-01-24,198,1
CUST106234,52,Pune,Salaried,31930,549,Personal Loan,221139,36,14.43,7604.27,2023-01-29,0,0
CUST106235,43,Lucknow,Salaried,56792,483,Personal Loan,95457,24,14.22,4593.09,2023-04-15,0,0
CUST106236,46,Pune,Salaried,78613,577,Vehicle Loan,745189,60,13.5,17146.68,2024-06-06,0,0
CUST106237,47,Jaipur,Salaried,69622,706,Home Loan,1505348,240,10.44,14968.47,2023-10-29,0,0
CUST106238,28,Jaipur,Self-Employed,33476,619,Business Loan,188942,24,12.56,8943.65,2024-03-01,0,0
CUST106239,28,Ahmedabad,Self-Employed,54527,563,Business Loan,148971,12,17.19,13600.3,2024-09-27,260,1
CUST106240,36,Hyderabad,Self-Employed,45337,632,Vehicle Loan,391896,60,11.09,8538.37,2024-11-26,0,0
CUST106241,21,Lucknow,Salaried,72213,729,Personal Loan,344354,36,17.01,12278.87,2023-11-24,0,0
CUST106242,22,Chennai,Salaried,77519,900,Home Loan,1387760,120,10.01,18347.04,2024-07-31,15,0
CUST106243,29,Delhi,Salaried,35000,691,Home Loan,1433636,180,8.82,14387.78,2023-03-08,92,1
CUST106244,21,Lucknow,Salaried,43100,694,Home Loan,888155,120,8.53,11026.11,2023-04-15,0,0
CUST106245,53,Jaipur,Self-Employed,53150,900,Business Loan,247860,24,16.59,12205.99,2024-01-15,0,0
CUST106246,32,Mumbai,Salaried,25495,734,Personal Loan,153928,24,15.77,7519.89,2023-03-06,0,0
CUST106247,39,Bengaluru,Salaried,46886,596,Home Loan,1560158,300,11.26,15585.46,2024-08-03,166,1
CUST106248,58,Pune,Salaried,36717,639,Business Loan,119539,12,15.2,10800.67,2024-05-26,149,1
CUST106249,41,Delhi,Self-Employed,44598,643,Vehicle Loan,334218,48,12.88,8946.34,2023-09-03,0,0
CUST106250,38,Delhi,Business Owner,36814,671,Personal Loan,187128,24,18.66,9401.98,2024-11-02,0,0
CUST106251,31,Pune,Salaried,67216,654,Gold Loan,287645,24,10.37,13322.53,2023-04-28,112,1
CUST106252,51,Chennai,Self-Employed,43767,728,Personal Loan,577538,48,14.39,15895.3,2024-05-31,0,0
CUST106253,41,Mumbai,Self-Employed,58106,617,Personal Loan,398511,36,14.89,13793.06,2024-09-20,30,0
CUST106254,43,Mumbai,Salaried,50254,767,Vehicle Loan,622133,60,10.2,13279.79,2023-07-06,253,1
CUST106255,45,Hyderabad,Self-Employed,73752,679,Business Loan,838841,60,12.85,19021.86,2023-11-29,0,0
CUST106256,27,Kolkata,Salaried,56030,624,Business Loan,303495,36,13.22,10258.14,2024-04-27,0,0
CUST106257,22,Pune,Business Owner,84163,654,Vehicle Loan,713218,60,11.09,15539.12,2023-02-10,0,0
CUST106258,42,Delhi,Salaried,51148,833,Personal Loan,476543,36,14.29,16354.31,2023-10-07,0,0
CUST106259,33,Mumbai,Self-Employed,70169,673,Personal Loan,130532,36,16.72,4635.65,2024-11-23,1,0
CUST106260,27,Hyderabad,Salaried,52532,798,Vehicle Loan,460462,24,10.82,21422.68,2023-07-08,7,0
CUST106261,41,Mumbai,Salaried,66807,515,Business Loan,537449,36,14.42,18478.56,2024-03-28,0,0
CUST106262,40,Bengaluru,Salaried,25000,781,Business Loan,69557,12,16.65,6332.38,2023-05-30,0,0
CUST106263,50,Bengaluru,Salaried,46755,707,Vehicle Loan,548254,60,13.59,12640.68,2023-08-03,0,0
CUST106264,43,Chennai,Salaried,37664,767,Home Loan,872915,120,8.64,10888.37,2024-10-28,15,0
CUST106265,38,Kolkata,Salaried,87805,581,Home Loan,2703114,180,11.23,31115.04,2024-07-27,0,0
CUST106266,38,Lucknow,Self-Employed,27826,582,Business Loan,121572,12,16.89,11081.6,2023-10-26,0,0
CUST106267,63,Mumbai,Business Owner,25698,816,Personal Loan,70354,12,11.57,6236.72,2023-08-13,0,0
CUST106268,31,Mumbai,Salaried,35526,634,Business Loan,251895,36,11.0,8246.72,2023-05-16,194,1
CUST106269,49,Kolkata,Business Owner,44393,699,Home Loan,1158147,180,11.27,13360.48,2023-04-06,0,0
CUST106270,34,Jaipur,Salaried,82175,584,Home Loan,1796834,180,10.02,19330.86,2023-04-01,0,0
CUST106271,42,Chennai,Salaried,62728,606,Personal Loan,576945,48,12.84,15432.21,2024-10-16,0,0
CUST106272,50,Hyderabad,Salaried,20000,640,Personal Loan,82235,24,18.74,4134.97,2024-05-15,0,0
CUST106273,35,Lucknow,Salaried,49686,559,Business Loan,302890,36,13.02,10208.48,2023-07-27,0,0
CUST106274,46,Kolkata,Self-Employed,85913,627,Business Loan,690417,60,17.87,17483.26,2023-09-01,0,0
CUST106275,29,Hyderabad,Self-Employed,93323,674,Business Loan,1249023,60,16.66,30813.55,2024-06-10,0,0
CUST106276,46,Pune,Salaried,58098,731,Personal Loan,484697,48,15.03,13496.85,2023-03-19,0,0
CUST106277,41,Lucknow,Salaried,41863,631,Gold Loan,69134,12,10.23,6085.37,2023-04-02,0,0
CUST106278,40,Lucknow,Salaried,29170,819,Personal Loan,116233,48,15.78,3280.99,2023-04-03,0,0
CUST106279,45,Pune,Business Owner,148710,612,Personal Loan,370233,48,17.91,10858.19,2023-11-24,313,1
CUST106280,44,Pune,Salaried,82246,739,Personal Loan,314557,24,16.29,15445.31,2023-05-15,30,0
CUST106281,39,Lucknow,Business Owner,39882,658,Gold Loan,122629,18,12.17,7487.86,2024-03-22,0,0
CUST106282,31,Delhi,Self-Employed,58022,644,Gold Loan,142438,12,12.92,12716.83,2023-07-21,0,0
CUST106283,35,Pune,Salaried,45856,675,Home Loan,728969,120,10.18,9706.19,2024-10-02,0,0
CUST106284,37,Lucknow,Self-Employed,20000,649,Vehicle Loan,157793,36,9.8,5076.73,2023-03-08,0,0
CUST106285,25,Pune,Salaried,39473,620,Business Loan,164054,12,13.13,14662.86,2024-06-23,0,0
CUST106286,34,Delhi,Business Owner,35813,463,Home Loan,1077415,300,10.07,9843.69,2023-11-26,0,0
CUST106287,49,Delhi,Salaried,42895,595,Personal Loan,276984,24,11.6,12986.92,2024-03-25,0,0
CUST106288,49,Pune,Salaried,25385,600,Business Loan,220626,60,15.4,5295.11,2023-09-08,0,0
CUST106289,49,Mumbai,Salaried,66751,597,Home Loan,1732991,240,11.0,17887.73,2024-09-08,0,0
CUST106290,42,Hyderabad,Self-Employed,60840,832,Business Loan,362565,36,12.81,12183.09,2023-02-13,0,0
CUST106291,33,Ahmedabad,Salaried,47279,576,Personal Loan,379950,48,13.91,10365.55,2024-05-20,0,0
CUST106292,43,Chennai,Self-Employed,73128,900,Vehicle Loan,641137,60,13.7,14818.61,2024-07-26,1,0
CUST106293,44,Pune,Self-Employed,53146,739,Home Loan,1753912,300,9.29,15068.62,2023-11-18,7,0
CUST106294,30,Kolkata,Salaried,48569,691,Gold Loan,84062,24,10.99,3917.56,2024-05-11,0,0
CUST106295,41,Delhi,Salaried,75576,722,Home Loan,1510847,240,9.3,13886.34,2023-09-20,0,0
CUST106296,30,Jaipur,Salaried,61294,719,Home Loan,1958516,300,11.35,19693.25,2024-04-22,0,0
CUST106297,30,Pune,Self-Employed,39117,627,Personal Loan,396717,36,14.51,13657.32,2024-03-18,0,0
CUST106298,21,Delhi,Self-Employed,120998,712,Vehicle Loan,204485,60,12.07,4555.89,2023-08-12,0,0
CUST106299,34,Ahmedabad,Self-Employed,43702,684,Vehicle Loan,477299,36,10.51,15515.63,2024-07-02,0,0
CUST106300,48,Pune,Business Owner,95789,625,Gold Loan,391641,18,9.76,23477.56,2023-12-13,0,0
CUST106301,44,Hyderabad,Self-Employed,54458,900,Gold Loan,117867,12,10.56,10393.11,2024-04-08,0,0
CUST106302,29,Hyderabad,Self-Employed,79996,692,Home Loan,1805816,300,9.41,15664.53,2023-10-16,0,0
CUST106303,28,Pune,Salaried,70781,594,Business Loan,517476,60,13.14,11811.29,2024-05-05,0,0
CUST106304,40,Mumbai,Self-Employed,69209,737,Business Loan,335389,60,16.11,8175.62,2023-12-06,7,0
CUST106305,42,Jaipur,Business Owner,67209,503,Personal Loan,597386,48,15.37,16737.96,2024-05-05,0,0
CUST106306,27,Pune,Salaried,25000,541,Business Loan,104721,12,12.1,9309.23,2023-03-23,0,0
CUST106307,34,Pune,Business Owner,90632,696,Home Loan,1608813,180,10.65,17933.7,2024-03-22,0,0
CUST106308,55,Delhi,Salaried,30924,589,Personal Loan,202565,36,12.44,6770.71,2024-09-13,0,0
CUST106309,35,Chennai,Salaried,20000,785,Personal Loan,116343,48,14.15,3188.01,2023-07-21,0,0
CUST106310,21,Jaipur,Self-Employed,33819,640,Personal Loan,168707,24,13.54,8063.5,2023-05-08,0,0
CUST106311,21,Kolkata,Salaried,128730,661,Personal Loan,548620,24,15.96,26851.66,2023-05-10,1,0
CUST106312,42,Kolkata,Salaried,38984,598,Business Loan,107385,12,16.66,9776.7,2023-11-06,0,0
CUST106313,41,Pune,Self-Employed,35000,715,Home Loan,1390596,300,10.15,12783.7,2024-05-04,0,0
CUST106314,30,Bengaluru,Self-Employed,36018,693,Personal Loan,192278,48,15.68,5417.75,2024-07-22,0,0
CUST106315,41,Pune,Salaried,48027,610,Vehicle Loan,454847,60,13.17,10388.79,2023-12-17,0,0
CUST106316,36,Ahmedabad,Self-Employed,104223,595,Home Loan,3240157,240,9.74,30712.12,2024-08-22,30,0
CUST106317,43,Jaipur,Salaried,56913,596,Home Loan,1529724,240,10.98,15768.82,2024-01-04,0,0
CUST106318,40,Pune,Salaried,33393,631,Personal Loan,136384,48,16.26,3883.35,2024-06-12,0,0
CUST106319,44,Lucknow,Salaried,78810,708,Gold Loan,187129,12,10.83,16523.94,2023-06-06,0,0
CUST106320,36,Lucknow,Self-Employed,25000,597,Business Loan,309180,36,11.48,10192.58,2023-01-28,96,1
CUST106321,29,Mumbai,Salaried,47880,561,Personal Loan,141309,48,16.8,4062.87,2023-03-12,0,0
CUST106322,41,Kolkata,Salaried,86702,813,Vehicle Loan,312871,24,10.45,14502.48,2024-04-01,0,0
CUST106323,37,Kolkata,Self-Employed,60497,877,Business Loan,419510,24,16.13,20566.58,2023-06-02,0,0
CUST106324,42,Hyderabad,Self-Employed,51717,654,Home Loan,782658,120,10.12,10394.96,2023-06-10,15,0
CUST106325,39,Mumbai,Salaried,26807,754,Vehicle Loan,176783,60,11.32,3871.96,2024-11-16,0,0
CUST106326,32,Jaipur,Self-Employed,85166,608,Business Loan,549477,24,16.33,26990.82,2023-04-20,0,0
CUST106327,41,Pune,Salaried,84645,589,Personal Loan,116532,12,14.13,10470.2,2024-05-17,30,0
CUST106328,49,Delhi,Self-Employed,45457,618,Personal Loan,130268,12,14.56,11730.74,2024-07-21,0,0
CUST106329,33,Lucknow,Salaried,20000,563,Vehicle Loan,158117,36,13.68,5379.52,2023-12-04,255,1
CUST106330,22,Mumbai,Salaried,44757,579,Business Loan,200398,12,14.58,18047.89,2024-02-10,0,0
CUST106331,28,Ahmedabad,Salaried,35000,709,Home Loan,1070797,180,11.47,12488.53,2023-04-21,0,0
CUST106332,42,Chennai,Self-Employed,90264,639,Personal Loan,334728,24,14.1,16087.07,2024-10-31,225,1
CUST106333,40,Kolkata,Salaried,62292,593,Home Loan,1356648,240,11.47,14439.66,2024-02-27,1,0
CUST106334,26,Lucknow,Self-Employed,28823,736,Personal Loan,66194,12,12.89,5908.85,2024-09-23,0,0
CUST106335,39,Mumbai,Business Owner,73612,561,Personal Loan,525379,24,14.77,25416.49,2024-02-24,30,0
CUST106336,37,Lucknow,Self-Employed,33196,456,Business Loan,110044,12,16.34,10002.1,2024-06-26,0,0
CUST106337,50,Chennai,Salaried,20000,577,Personal Loan,107431,24,12.68,5091.33,2023-03-02,321,1
CUST106338,50,Pune,Salaried,42421,719,Home Loan,1671591,300,9.42,14511.78,2023-03-28,0,0
CUST106339,36,Bengaluru,Business Owner,38722,653,Gold Loan,128445,18,10.63,7751.34,2023-01-13,0,0
CUST106340,42,Ahmedabad,Salaried,70593,454,Home Loan,2392490,300,10.27,22197.59,2023-08-07,0,0
CUST106341,25,Mumbai,Salaried,26483,900,Personal Loan,73276,12,17.06,6685.21,2024-10-18,128,1
CUST106342,54,Pune,Salaried,56150,562,Personal Loan,280131,48,16.0,7938.99,2023-12-16,0,0
CUST106343,41,Mumbai,Self-Employed,40636,786,Vehicle Loan,173628,60,9.98,3687.37,2024-07-31,0,0
CUST106344,35,Jaipur,Self-Employed,174409,598,Vehicle Loan,646774,48,13.43,17489.68,2024-05-25,0,0
CUST106345,37,Bengaluru,Salaried,20000,649,Personal Loan,66437,12,15.2,6002.76,2024-09-10,0,0
CUST106346,55,Mumbai,Self-Employed,71748,678,Gold Loan,113690,6,12.16,19626.01,2023-07-26,7,0
CUST106347,41,Kolkata,Self-Employed,82103,607,Business Loan,402006,24,15.02,19495.74,2024-02-12,182,1
CUST106348,26,Hyderabad,Salaried,55414,815,Vehicle Loan,705894,48,13.04,18951.39,2023-04-08,15,0
CUST106349,45,Ahmedabad,Salaried,77456,707,Vehicle Loan,227973,48,12.36,6043.78,2023-04-06,0,0
CUST106350,47,Lucknow,Salaried,54097,646,Gold Loan,68348,6,10.86,11754.86,2023-02-19,0,0
CUST106351,30,Delhi,Salaried,113801,844,Gold Loan,82613,6,10.88,14209.05,2023-10-25,0,0
CUST106352,54,Chennai,Salaried,82958,747,Personal Loan,306646,36,16.19,10809.55,2024-09-25,0,0
CUST106353,46,Delhi,Salaried,31354,717,Business Loan,173244,24,14.02,8319.58,2024-08-11,0,0
CUST106354,39,Ahmedabad,Salaried,38052,572,Vehicle Loan,225464,48,13.1,6059.83,2024-01-02,0,0
CUST106355,39,Mumbai,Salaried,45587,651,Personal Loan,170326,24,12.9,8089.61,2023-08-19,0,0
CUST106356,37,Bengaluru,Salaried,87473,654,Personal Loan,54866,12,16.24,4984.27,2023-11-19,7,0
CUST106357,39,Jaipur,Salaried,29859,624,Vehicle Loan,207287,24,10.94,9655.43,2023-03-28,0,0
CUST106358,26,Jaipur,Salaried,43015,632,Home Loan,1578241,240,11.27,16581.41,2023-01-31,0,0
CUST106359,65,Mumbai,Self-Employed,49900,637,Gold Loan,122444,12,12.64,10915.69,2023-09-21,0,0
CUST106360,33,Chennai,Salaried,34733,828,Personal Loan,80759,48,16.86,2324.46,2023-11-17,0,0
CUST106361,37,Delhi,Self-Employed,66685,596,Personal Loan,149180,24,12.48,7055.91,2023-03-19,7,0
CUST106362,46,Jaipur,Salaried,20000,769,Personal Loan,121870,24,12.68,5775.62,2024-02-08,0,0
CUST106363,31,Hyderabad,Salaried,94963,676,Gold Loan,128473,12,12.55,11447.75,2024-02-01,0,0
CUST106364,36,Chennai,Salaried,99645,524,Home Loan,2830394,180,11.0,32170.17,2024-02-25,0,0
CUST106365,47,Hyderabad,Salaried,33590,817,Vehicle Loan,200449,36,11.87,6645.34,2023-11-05,15,0
CUST106366,63,Ahmedabad,Salaried,46755,553,Personal Loan,353743,36,14.78,12224.54,2024-04-18,0,0
CUST106367,51,Hyderabad,Self-Employed,35000,713,Home Loan,766905,120,8.71,9594.87,2023-11-03,0,0
CUST106368,41,Mumbai,Self-Employed,109578,721,Gold Loan,68268,6,10.21,11719.22,2023-01-09,0,0
CUST106369,31,Ahmedabad,Salaried,67301,700,Home Loan,1737419,120,10.79,23726.89,2023-04-13,0,0
CUST106370,37,Delhi,Salaried,85563,812,Business Loan,332918,24,15.73,16257.78,2023-05-03,214,1
CUST106371,21,Lucknow,Self-Employed,29724,535,Personal Loan,144326,36,17.06,5149.93,2023-08-30,0,0
CUST106372,42,Chennai,Salaried,37533,860,Personal Loan,117959,12,11.86,10472.79,2023-10-26,0,0
CUST106373,41,Bengaluru,Salaried,45489,648,Vehicle Loan,213063,60,9.96,4522.77,2024-02-27,279,1
CUST106374,48,Hyderabad,Self-Employed,43200,646,Business Loan,471315,60,12.83,10682.89,2024-04-18,0,0
CUST106375,33,Lucknow,Salaried,35000,685,Home Loan,1368029,180,9.96,14667.45,2023-07-03,30,0
CUST106376,42,Mumbai,Self-Employed,113485,673,Personal Loan,249093,36,18.98,9128.24,2023-08-07,154,1
CUST106377,32,Hyderabad,Business Owner,32501,825,Personal Loan,225366,36,18.81,8239.39,2024-08-20,0,0
CUST106378,34,Jaipur,Salaried,89056,649,Personal Loan,421775,48,16.69,12102.8,2023-07-01,1,0
CUST106379,35,Ahmedabad,Business Owner,26759,792,Business Loan,119097,12,16.23,10818.74,2023-09-14,0,0
CUST106380,25,Kolkata,Salaried,66501,795,Business Loan,309963,12,11.92,27528.24,2023-03-22,0,0
CUST106381,34,Hyderabad,Self-Employed,49452,553,Home Loan,764861,120,9.59,9934.84,2023-01-26,0,0
CUST106382,21,Bengaluru,Self-Employed,41835,807,Gold Loan,84081,6,9.03,14384.89,2023-09-02,277,1
CUST106383,51,Pune,Salaried,32983,806,Gold Loan,51367,12,9.6,4506.42,2023-02-28,0,0
CUST106384,48,Chennai,Business Owner,60871,559,Gold Loan,358525,18,11.67,21808.67,2023-10-05,0,0
CUST106385,44,Ahmedabad,Salaried,37534,639,Gold Loan,52426,6,12.21,9051.46,2024-10-01,0,0
CUST106386,39,Mumbai,Self-Employed,43921,686,Vehicle Loan,229156,24,10.34,10610.38,2023-02-07,7,0
CUST106387,35,Mumbai,Salaried,37446,643,Gold Loan,139967,12,10.07,12309.88,2024-09-23,0,0
CUST106388,38,Hyderabad,Self-Employed,65890,706,Business Loan,450474,60,15.4,10811.56,2023-08-23,0,0
CUST106389,35,Chennai,Salaried,31340,686,Business Loan,303162,60,15.46,7285.61,2024-04-30,136,1
CUST106390,31,Delhi,Business Owner,26573,867,Personal Loan,53436,36,11.87,1771.52,2024-09-22,172,1
CUST106391,54,Bengaluru,Salaried,30731,593,Personal Loan,293631,48,17.76,8588.63,2023-02-21,7,0
CUST106392,49,Hyderabad,Salaried,67253,707,Personal Loan,169042,24,14.12,8125.78,2024-11-25,7,0
CUST106393,45,Bengaluru,Salaried,39145,631,Gold Loan,95840,12,9.24,8392.02,2023-06-29,0,0
CUST106394,49,Bengaluru,Business Owner,55297,547,Personal Loan,251278,24,14.77,12156.19,2024-07-12,231,1
CUST106395,37,Kolkata,Business Owner,94573,592,Personal Loan,286218,36,17.29,10245.81,2023-06-16,15,0
CUST106396,37,Hyderabad,Salaried,38016,707,Personal Loan,174007,12,13.97,15621.13,2024-02-01,30,0
CUST106397,39,Hyderabad,Salaried,39672,704,Business Loan,326185,60,17.56,8205.08,2024-08-22,350,1
CUST106398,33,Pune,Business Owner,84356,660,Gold Loan,179203,6,9.61,30709.88,2024-11-30,0,0
CUST106399,37,Delhi,Salaried,122189,801,Vehicle Loan,1186500,36,11.13,38917.57,2023-10-28,99,1
CUST106400,46,Pune,Self-Employed,73006,742,Gold Loan,220748,18,9.0,13156.07,2023-05-06,0,0
CUST106401,23,Pune,Business Owner,46223,723,Vehicle Loan,238424,24,10.42,11048.33,2023-06-12,149,1
CUST106402,47,Ahmedabad,Self-Employed,26053,618,Business Loan,244285,60,12.22,5461.18,2024-03-27,0,0
CUST106403,45,Kolkata,Self-Employed,28492,735,Gold Loan,41114,6,11.61,7086.23,2024-03-07,0,0
CUST106404,28,Ahmedabad,Salaried,30830,724,Business Loan,331234,60,15.17,7909.62,2023-07-11,0,0
CUST106405,35,Kolkata,Salaried,48441,705,Home Loan,1158826,120,9.43,14950.55,2024-04-04,0,0
CUST106406,35,Delhi,Self-Employed,76536,635,Personal Loan,154827,12,11.86,13746.05,2023-02-24,1,0
CUST106407,43,Mumbai,Salaried,55433,758,Business Loan,454190,36,17.35,16272.34,2024-08-03,0,0
CUST106408,32,Ahmedabad,Business Owner,39851,746,Business Loan,368764,60,12.1,8221.6,2023-01-22,0,0
CUST106409,26,Mumbai,Salaried,98502,684,Home Loan,1970300,120,9.15,25119.16,2023-01-01,0,0
CUST106410,21,Hyderabad,Business Owner,47549,819,Personal Loan,109734,12,12.99,9800.63,2023-03-22,0,0
CUST106411,34,Jaipur,Salaried,82020,588,Business Loan,302551,24,12.51,14314.29,2023-11-16,30,0
CUST106412,47,Kolkata,Self-Employed,30292,741,Business Loan,137038,12,15.0,12368.82,2023-01-19,195,1
CUST106413,36,Ahmedabad,Salaried,35000,607,Home Loan,829625,300,9.47,7231.11,2024-02-22,0,0
CUST106414,47,Mumbai,Salaried,42932,611,Home Loan,1011064,180,10.85,11396.67,2023-01-22,0,0
CUST106415,51,Jaipur,Business Owner,74361,764,Home Loan,2003006,180,8.81,20090.05,2024-10-04,352,1
CUST106416,34,Mumbai,Business Owner,31957,635,Personal Loan,50649,36,12.57,1696.09,2024-02-09,1,0
CUST106417,48,Delhi,Salaried,28174,681,Personal Loan,106296,24,14.31,5119.16,2023-08-26,0,0
CUST106418,46,Jaipur,Self-Employed,24292,835,Gold Loan,63210,12,10.0,5557.16,2023-12-28,0,0
CUST106419,21,Bengaluru,Self-Employed,43624,577,Gold Loan,68356,12,11.76,6065.68,2024-06-05,0,0
CUST106420,39,Bengaluru,Salaried,110832,710,Personal Loan,223772,36,17.99,8088.77,2023-12-11,0,0
CUST106421,26,Delhi,Salaried,107135,659,Personal Loan,178183,24,13.76,8534.89,2023-03-02,0,0
CUST106422,21,Jaipur,Self-Employed,45462,748,Gold Loan,133690,18,10.92,8085.78,2024-07-25,0,0
CUST106423,33,Chennai,Self-Employed,104225,861,Personal Loan,225133,24,16.32,11057.67,2024-08-22,7,0
CUST106424,21,Jaipur,Self-Employed,61251,497,Business Loan,520576,36,14.45,17906.04,2023-03-18,0,0
CUST106425,47,Pune,Self-Employed,52244,652,Personal Loan,96402,12,13.86,8649.31,2024-02-25,0,0
CUST106426,35,Chennai,Self-Employed,48403,594,Business Loan,389547,36,14.4,13389.6,2024-02-17,0,0
CUST106427,48,Jaipur,Salaried,47424,750,Personal Loan,102185,12,15.01,9223.53,2023-04-26,0,0
CUST106428,35,Pune,Salaried,62356,691,Vehicle Loan,358350,36,9.68,11509.18,2023-12-20,0,0
CUST106429,36,Kolkata,Self-Employed,51067,811,Business Loan,249042,12,16.16,22614.65,2023-02-11,92,1
CUST106430,44,Mumbai,Business Owner,64008,602,Personal Loan,221600,24,14.87,10730.96,2024-05-27,235,1
CUST106431,40,Lucknow,Self-Employed,174643,657,Vehicle Loan,661819,24,12.69,31367.8,2024-04-27,0,0
CUST106432,58,Jaipur,Business Owner,28161,773,Gold Loan,60249,12,9.18,5273.89,2024-01-06,0,0
CUST106433,41,Lucknow,Salaried,78681,629,Home Loan,3141512,240,9.79,29880.48,2024-08-20,0,0
CUST106434,21,Hyderabad,Self-Employed,40981,597,Personal Loan,59296,36,16.97,2113.18,2023-08-10,0,0
CUST106435,39,Chennai,Salaried,33244,673,Gold Loan,69568,6,11.51,11987.01,2023-03-28,0,0
CUST106436,45,Bengaluru,Business Owner,54713,797,Gold Loan,91763,24,12.21,4328.61,2023-01-07,0,0
CUST106437,22,Chennai,Self-Employed,29156,586,Business Loan,198661,24,13.09,9453.11,2023-02-09,0,0
